Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
3.80	0.76	299.25
3.80	0.76	300.32
3.80	0.75	301.38
3.80	0.76	302.44
3.80	0.77	303.52
3.81	0.78	304.61
3.80	0.76	305.67
3.80	0.76	306.74
3.81	0.78	307.83
3.81	0.77	308.91
3.81	0.78	310.00
3.80	0.76	311.07
3.81	0.76	312.14
3.80	0.76	313.21
3.80	0.77	314.28
3.80	0.76	315.35
3.80	0.77	316.43
3.80	0.77	317.51
3.80	0.76	318.58
3.80	0.76	319.65
3.81	0.77	320.73
3.80	0.77	321.81
3.80	0.77	322.88
3.79	0.75	323.94
3.79	0.76	325.01
3.80	0.76	326.08
3.80	0.76	327.15
3.79	0.76	328.21
3.80	0.77	329.29
3.80	0.78	330.37
3.79	0.76	331.44
3.79	0.76	332.51
3.79	0.76	333.57
3.80	0.77	334.66
3.80	0.76	335.72
3.79	0.76	336.79
3.79	0.77	337.86
3.79	0.76	338.93
3.79	0.77	340.01
3.79	0.76	341.08
3.79	0.77	342.15
3.80	0.77	343.23
3.79	0.76	344.30
3.80	0.77	345.38
3.80	0.77	346.46
3.80	0.77	347.55
3.80	0.77	348.63
3.78	0.76	349.70
3.79	0.76	350.77
3.79	0.76	351.84
3.79	0.76	352.90
3.80	0.77	353.98
3.79	0.76	355.05
3.79	0.76	356.12
3.79	0.76	357.19
3.79	0.76	358.26
3.79	0.77	359.33
3.79	0.76	360.40
3.80	0.77	361.48
3.78	0.77	362.55
3.78	0.77	363.63
3.78	0.76	364.69
3.79	0.75	365.75
3.78	0.76	366.81
3.78	0.76	367.88
3.78	0.76	368.94
3.78	0.76	370.00
3.79	0.76	371.07
3.78	0.76	372.13
3.78	0.77	373.21
3.78	0.76	374.27
3.79	0.76	375.34
3.78	0.75	376.39
3.78	0.76	377.46
3.78	0.76	378.53
3.79	0.76	379.59
3.78	0.75	380.65
3.78	0.76	381.71
3.78	0.76	382.78
3.66	0.74	831.63
3.65	0.73	832.66
3.66	0.74	833.69
3.65	0.74	834.72
3.66	0.74	835.76
3.65	0.73	836.78
3.65	0.73	837.81
3.65	0.73	838.83
3.65	0.73	839.86
3.65	0.73	840.88
3.65	0.73	841.91
3.65	0.73	842.93
3.65	0.73	843.95
3.65	0.75	845.00
3.65	0.73	846.02
3.64	0.73	847.04
3.66	0.74	848.08
3.64	0.73	849.10
3.65	0.74	850.13
3.65	0.74	851.16
3.65	0.74	852.19
3.65	0.74	853.22
3.65	0.73	854.25
3.64	0.72	855.26
3.66	0.74	856.30
3.65	0.74	857.33
3.65	0.74	858.37
3.65	0.74	859.40
3.64	0.74	860.44
3.65	0.74	861.47
3.65	0.74	862.51
3.64	0.73	863.53
3.65	0.73	864.56
3.64	0.73	865.58
3.64	0.74	866.61
3.64	0.73	867.64
3.64	0.73	868.67
3.64	0.73	869.69
3.64	0.73	870.71
3.65	0.75	871.76
3.64	0.73	872.78
3.65	0.74	873.81
3.64	0.73	874.83
3.63	0.73	875.85
3.65	0.73	876.88
3.64	0.73	877.90
3.64	0.73	878.93
3.63	0.73	879.96
3.65	0.74	880.99
3.64	0.74	882.02
3.64	0.73	883.05
3.64	0.73	884.07
3.63	0.73	885.09
3.64	0.72	886.11
3.64	0.74	887.14
3.64	0.74	888.17
3.64	0.74	889.20
3.64	0.74	890.23
3.64	0.72	891.25
3.63	0.73	892.27
3.64	0.73	893.30
3.64	0.74	894.34
3.63	0.72	895.35
3.64	0.74	896.38
3.63	0.73	897.40
3.64	0.73	898.43
3.63	0.73	899.45
3.65	0.74	900.49
3.63	0.73	901.51
3.64	0.73	902.53
3.63	0.73	903.55
3.64	0.73	904.58
3.64	0.73	905.60
3.63	0.73	906.63
3.65	0.74	907.67
3.62	0.73	908.69
3.64	0.74	909.72
3.63	0.73	910.74
3.64	0.73	911.76
3.63	0.73	912.79
3.63	0.73	913.81
3.64	0.73	914.83
3.63	0.73	915.86
3.63	0.74	916.89
3.64	0.74	917.92
3.63	0.73	918.95
3.63	0.73	919.97
3.64	0.73	920.99
3.63	0.73	922.01
3.62	0.73	923.03
3.62	0.73	924.05
3.64	0.74	925.09
3.63	0.73	926.11
3.63	0.73	927.12
3.64	0.74	928.16
3.63	0.73	929.19
3.63	0.72	930.20
3.63	0.73	931.22
3.63	0.74	932.25
3.63	0.74	933.29
3.63	0.73	934.31
3.63	0.73	935.33
3.62	0.73	936.35
3.63	0.73	937.37
3.62	0.73	938.40
3.63	0.73	939.42
3.63	0.73	940.45
3.62	0.73	941.47
3.62	0.73	942.49
3.63	0.73	943.52
3.62	0.73	944.54
3.63	0.73	945.56
3.62	0.73	946.59
3.64	0.74	947.63
3.63	0.73	948.65
3.62	0.73	949.67
3.62	0.73	950.70
3.62	0.73	951.72
3.63	0.73	952.74
3.62	0.72	953.75
3.62	0.73	954.77
3.62	0.73	955.80
