Battery Capacity Checker v1.1
battVolt   current     mAh
3.33	0.67	66.30
3.33	0.67	66.49
3.33	0.67	66.68
3.34	0.66	66.87
3.33	0.67	67.06
3.34	0.68	67.26
3.33	0.67	67.45
3.34	0.67	67.65
3.34	0.67	67.84
3.34	0.67	68.03
3.33	0.66	68.22
3.34	0.67	68.42
3.35	0.68	68.61
3.35	0.67	68.80
3.35	0.67	69.00
3.34	0.67	69.19
3.36	0.68	69.39
3.35	0.67	69.58
3.35	0.68	69.78
3.34	0.67	69.97
3.34	0.68	70.16
3.35	0.67	70.36
3.35	0.67	70.55
3.34	0.67	70.74
3.34	0.67	70.93
3.34	0.67	71.13
3.35	0.68	71.32
3.35	0.68	71.52
3.35	0.68	71.72
3.34	0.67	71.91
3.34	0.68	72.10
3.35	0.68	72.30
3.35	0.68	72.49
3.34	0.67	72.69
3.35	0.68	72.88
3.34	0.67	73.07
3.34	0.68	73.27
3.34	0.67	73.46
3.34	0.67	73.66
3.34	0.68	73.85
3.34	0.67	74.04
3.35	0.67	74.24
3.35	0.68	74.43
3.35	0.68	74.63
3.35	0.68	74.82
3.33	0.66	75.02
3.35	0.68	75.21
3.34	0.67	75.40
3.35	0.68	75.60
3.35	0.68	75.80
3.34	0.67	75.99
3.34	0.67	76.18
3.34	0.67	76.38
3.34	0.67	76.57
3.34	0.67	76.76
3.35	0.68	76.96
3.35	0.67	77.15
3.34	0.67	77.34
3.34	0.67	77.54
3.34	0.67	77.73
3.34	0.68	77.93
3.33	0.66	78.12
3.34	0.68	78.31
3.36	0.68	78.51
3.34	0.68	78.70
3.34	0.68	78.90
3.35	0.68	79.09
3.33	0.67	79.29
3.33	0.66	79.47
3.35	0.67	79.67
3.34	0.66	79.86
3.34	0.67	80.05
3.34	0.68	80.25
3.34	0.67	80.44
3.34	0.67	80.63
3.34	0.67	80.83
3.34	0.67	81.02
3.34	0.67	81.22
3.34	0.68	81.41
3.34	0.68	81.61
3.34	0.68	81.80
3.34	0.68	82.00
3.34	0.67	82.19
3.34	0.67	82.38
3.33	0.67	82.58
3.34	0.68	82.77
3.34	0.68	82.97
3.34	0.68	83.16
3.34	0.68	83.36
3.33	0.67	83.55
3.34	0.68	83.75
3.33	0.66	83.94
3.33	0.67	84.13
3.35	0.68	84.33
3.34	0.67	84.52
3.33	0.67	84.71
3.34	0.68	84.91
3.34	0.68	85.10
3.34	0.68	85.30
3.34	0.66	85.49
3.33	0.67	85.68
3.34	0.68	85.88
3.34	0.68	86.07
3.34	0.67	86.26
3.34	0.67	86.46
3.33	0.67	86.65
3.33	0.67	86.84
3.34	0.68	87.04
3.34	0.68	87.23
3.34	0.67	87.43
3.33	0.67	87.62
3.34	0.67	87.81
3.34	0.67	88.01
3.34	0.67	88.20
3.34	0.68	88.39
3.33	0.68	88.59
3.33	0.67	88.78
3.34	0.68	88.98
3.34	0.68	89.17
3.33	0.67	89.36
3.33	0.67	89.56
3.33	0.67	89.75
3.33	0.67	89.94
3.34	0.68	90.14
3.34	0.68	90.34
3.34	0.68	90.53
3.33	0.67	90.72
3.34	0.68	90.92
3.33	0.67	91.11
3.34	0.68	91.31
3.33	0.67	91.50
3.33	0.67	91.69
3.35	0.68	91.89
3.34	0.67	92.08
3.33	0.66	92.27
3.33	0.67	92.46
3.33	0.66	92.65
3.33	0.67	92.85
3.33	0.67	93.04
3.34	0.68	93.24
3.34	0.68	93.43
3.34	0.68	93.63
3.33	0.67	93.82
3.33	0.68	94.01
3.33	0.66	94.21
3.33	0.68	94.40
3.33	0.67	94.59
3.33	0.68	94.79
3.33	0.67	94.98
3.33	0.67	95.18
3.33	0.68	95.37
3.34	0.67	95.56
3.34	0.68	95.76
3.33	0.67	95.95
3.33	0.66	96.14
3.33	0.67	96.34
3.33	0.66	96.53
3.33	0.67	96.72
3.33	0.67	96.91
3.34	0.68	97.11
3.33	0.67	97.30
3.33	0.67	97.50
3.33	0.67	97.69
3.34	0.68	97.89
3.34	0.68	98.08
3.34	0.67	98.28
3.33	0.67	98.47
3.33	0.67	98.66
3.32	0.67	98.85
3.33	0.67	99.05
3.33	0.67	99.24
3.33	0.66	99.43
3.34	0.68	99.63
3.34	0.67	99.82
3.33	0.66	100.01
3.33	0.67	100.20
3.34	0.67	100.40
3.33	0.67	100.59
3.33	0.67	100.78
3.33	0.67	100.98
3.34	0.67	101.17
3.33	0.67	101.36
3.32	0.67	101.56
3.33	0.68	101.75
3.32	0.66	101.94
3.32	0.67	102.14
3.33	0.66	102.33
3.32	0.67	102.52
3.33	0.68	102.72
3.33	0.68	102.91
3.33	0.67	103.10
3.33	0.67	103.30
3.33	0.66	103.49
3.33	0.67	103.68
3.33	0.67	103.88
3.34	0.68	104.07
3.33	0.68	104.27
3.33	0.67	104.46
3.32	0.67	104.65
3.32	0.67	104.85
3.32	0.67	105.04
3.32	0.67	105.23
3.32	0.67	105.43
3.32	0.67	105.62
3.32	0.66	105.81
3.32	0.67	106.00
3.33	0.68	106.20
3.33	0.67	106.39
3.32	0.67	106.58
3.34	0.68	106.78
3.34	0.68	106.98
3.33	0.67	107.17
3.33	0.67	107.36
3.34	0.68	107.56
3.32	0.67	107.75
3.32	0.67	107.94
3.32	0.66	108.14
3.33	0.68	108.33
3.32	0.67	108.52
3.32	0.67	108.72
3.32	0.67	108.91
3.32	0.67	109.10
3.32	0.67	109.30
3.32	0.66	109.49
3.32	0.67	109.68
3.33	0.68	109.88
3.33	0.67	110.07
3.33	0.67	110.26
3.33	0.68	110.46
3.33	0.67	110.65
3.33	0.67	110.85
3.33	0.66	111.04
3.33	0.68	111.23
3.32	0.67	111.43
3.32	0.67	111.62
3.32	0.67	111.81
3.32	0.67	112.01
3.32	0.67	112.20
3.33	0.68	112.40
3.32	0.67	112.59
3.32	0.66	112.78
3.32	0.67	112.97
3.32	0.67	113.17
3.32	0.66	113.36
3.32	0.67	113.55
3.33	0.68	113.75
3.33	0.67	113.94
3.32	0.67	114.13
3.33	0.67	114.33
3.32	0.66	114.52
3.32	0.67	114.71
3.33	0.68	114.91
3.32	0.66	115.10
3.32	0.66	115.29
3.32	0.67	115.48
3.32	0.68	115.68
3.32	0.67	115.87
3.31	0.67	116.07
3.32	0.67	116.26
3.32	0.67	116.45
3.31	0.67	116.64
3.32	0.68	116.84
3.32	0.67	117.03
3.32	0.67	117.23
3.32	0.68	117.42
3.32	0.67	117.62
3.33	0.68	117.81
3.32	0.67	118.00
3.31	0.67	118.20
3.32	0.67	118.39
3.32	0.67	118.58
3.31	0.65	118.77
3.32	0.67	118.96
3.31	0.67	119.16
3.33	0.68	119.35
3.32	0.67	119.55
3.32	0.68	119.74
3.32	0.67	119.94
3.32	0.67	120.13
3.32	0.67	120.32
3.32	0.66	120.51
3.32	0.67	120.71
3.32	0.67	120.90
3.32	0.68	121.10
3.32	0.67	121.29
3.32	0.68	121.49
3.32	0.68	121.68
3.32	0.67	121.88
3.31	0.66	122.07
3.32	0.67	122.26
3.32	0.67	122.45
3.32	0.67	122.65
3.32	0.67	122.84
3.31	0.67	123.03
3.32	0.67	123.23
3.31	0.66	123.42
3.32	0.67	123.61
3.32	0.67	123.80
3.32	0.67	124.00
3.32	0.67	124.19
3.32	0.67	124.38
3.33	0.67	124.58
3.33	0.68	124.77
3.32	0.66	124.96
3.33	0.68	125.16
3.32	0.66	125.35
3.32	0.66	125.54
3.32	0.67	125.73
3.31	0.67	125.93
3.32	0.67	126.12
3.32	0.67	126.31
3.32	0.68	126.51
3.31	0.67	126.70
3.31	0.67	126.89
3.32	0.67	127.09
3.32	0.67	127.28
3.31	0.67	127.48
3.31	0.67	127.67
3.32	0.68	127.86
3.32	0.68	128.06
3.32	0.67	128.25
3.31	0.67	128.44
3.32	0.67	128.64
3.32	0.67	128.83
3.32	0.67	129.02
3.32	0.67	129.22
3.32	0.67	129.41
3.32	0.67	129.61
3.33	0.67	129.80
3.32	0.68	129.99
3.33	0.68	130.19
3.33	0.68	130.38
3.32	0.66	130.57
3.32	0.67	130.77
3.32	0.68	130.96
3.32	0.67	131.16
3.32	0.66	131.35
3.32	0.67	131.54
3.32	0.67	131.73
3.32	0.66	131.92
3.33	0.68	132.12
3.32	0.67	132.31
3.32	0.67	132.50
3.32	0.67	132.70
3.32	0.67	132.89
3.32	0.67	133.09
3.31	0.66	133.28
3.31	0.67	133.47
3.31	0.67	133.66
3.31	0.66	133.85
3.31	0.67	134.05
3.31	0.67	134.24
3.32	0.68	134.44
3.31	0.67	134.63
3.32	0.68	134.82
3.31	0.67	135.02
3.31	0.66	135.21
3.31	0.67	135.40
3.31	0.67	135.60
3.31	0.67	135.79
3.31	0.67	135.98
3.32	0.68	136.18
3.31	0.66	136.37
3.32	0.67	136.56
3.32	0.68	136.76
3.31	0.66	136.95
3.31	0.67	137.14
3.32	0.68	137.34
3.31	0.66	137.53
3.31	0.67	137.72
3.32	0.67	137.91
3.32	0.67	138.11
3.31	0.67	138.30
3.31	0.67	138.49
3.31	0.66	138.68
3.31	0.66	138.87
3.31	0.67	139.07
3.32	0.66	139.26
3.31	0.67	139.45
3.31	0.67	139.64
3.31	0.66	139.83
3.31	0.67	140.03
3.31	0.67	140.22
3.31	0.67	140.41
3.31	0.66	140.61
3.31	0.67	140.80
3.31	0.66	140.99
3.31	0.67	141.18
3.31	0.67	141.38
3.31	0.66	141.57
3.31	0.67	141.76
3.32	0.67	141.95
3.31	0.67	142.15
3.32	0.67	142.34
3.31	0.67	142.53
3.31	0.67	142.73
3.31	0.67	142.92
3.31	0.67	143.11
3.31	0.67	143.30
3.31	0.67	143.50
3.31	0.66	143.69
3.31	0.67	143.88
3.31	0.66	144.07
3.32	0.66	144.26
3.31	0.67	144.46
3.32	0.67	144.65
3.31	0.67	144.85
3.31	0.67	145.04
3.31	0.67	145.23
3.31	0.67	145.42
3.31	0.67	145.62
3.31	0.67	145.81
3.31	0.67	146.00
3.30	0.66	146.19
3.31	0.67	146.39
3.31	0.67	146.58
3.32	0.67	146.77
3.31	0.66	146.96
3.31	0.67	147.16
3.31	0.67	147.35
3.31	0.67	147.54
3.31	0.67	147.74
3.31	0.67	147.93
3.31	0.67	148.12
3.30	0.67	148.31
3.31	0.67	148.51
3.31	0.67	148.70
3.31	0.67	148.89
3.31	0.68	149.09
3.31	0.66	149.28
3.31	0.67	149.47
3.31	0.67	149.66
3.31	0.67	149.86
3.31	0.67	150.05
3.31	0.67	150.24
3.31	0.67	150.44
3.31	0.67	150.63
3.31	0.67	150.82
3.31	0.67	151.01
3.31	0.67	151.21
3.31	0.67	151.40
3.31	0.67	151.59
3.31	0.67	151.79
3.31	0.67	151.98
3.31	0.67	152.18
3.31	0.68	152.37
3.31	0.67	152.56
3.31	0.67	152.76
3.31	0.67	152.95
3.31	0.67	153.14
3.31	0.66	153.33
3.31	0.66	153.52
3.31	0.67	153.72
3.31	0.67	153.91
3.31	0.66	154.10
3.31	0.67	154.29
3.31	0.66	154.48
3.31	0.68	154.68
3.31	0.67	154.87
3.31	0.67	155.06
3.30	0.66	155.26
3.31	0.68	155.45
3.31	0.68	155.65
3.31	0.67	155.84
3.31	0.67	156.03
3.30	0.66	156.22
3.31	0.67	156.42
3.31	0.68	156.61
3.31	0.67	156.81
3.31	0.68	157.00
3.30	0.66	157.19
3.31	0.67	157.39
3.30	0.66	157.58
3.31	0.67	157.77
3.31	0.67	157.96
3.30	0.67	158.16
3.31	0.66	158.35
3.31	0.67	158.54
3.30	0.67	158.73
3.30	0.66	158.92
3.30	0.67	159.12
3.30	0.66	159.31
3.31	0.67	159.50
3.31	0.67	159.69
3.30	0.67	159.89
3.31	0.67	160.08
3.30	0.67	160.27
3.31	0.67	160.46
3.30	0.66	160.66
3.30	0.66	160.85
3.31	0.67	161.04
3.30	0.67	161.23
3.31	0.66	161.42
3.31	0.68	161.62
3.31	0.67	161.81
3.31	0.67	162.00
3.31	0.68	162.20
3.30	0.66	162.39
3.31	0.67	162.59
3.30	0.67	162.78
3.28	0.66	162.97
3.30	0.68	163.16
3.30	0.66	163.35
3.31	0.68	163.55
3.31	0.68	163.74
3.30	0.67	163.94
3.31	0.67	164.13
3.31	0.67	164.32
3.30	0.66	164.51
3.30	0.67	164.71
3.30	0.67	164.90
3.30	0.67	165.09
3.30	0.67	165.28
3.30	0.67	165.48
3.30	0.67	165.67
3.30	0.67	165.86
3.30	0.66	166.05
3.31	0.67	166.24
3.31	0.67	166.44
3.31	0.67	166.63
3.31	0.67	166.82
3.31	0.67	167.02
3.31	0.67	167.21
3.30	0.66	167.40
3.30	0.67	167.59
3.30	0.66	167.78
3.30	0.67	167.97
3.30	0.67	168.17
3.30	0.67	168.36
3.30	0.66	168.55
3.31	0.67	168.74
3.31	0.66	168.93
3.30	0.66	169.12
3.31	0.67	169.32
3.31	0.67	169.51
3.31	0.67	169.70
3.30	0.66	169.90
3.30	0.66	170.09
3.30	0.66	170.28
3.30	0.66	170.47
3.31	0.67	170.66
3.31	0.67	170.85
3.31	0.66	171.05
3.31	0.67	171.24
3.31	0.66	171.43
3.31	0.67	171.62
3.31	0.67	171.81
3.30	0.66	172.01
3.31	0.68	172.20
3.30	0.66	172.39
3.30	0.66	172.58
3.30	0.66	172.77
3.30	0.66	172.96
3.30	0.67	173.16
3.30	0.67	173.35
3.30	0.66	173.54
3.30	0.66	173.73
3.30	0.67	173.93
3.30	0.66	174.12
3.30	0.65	174.31
3.31	0.68	174.50
3.30	0.67	174.69
3.31	0.68	174.89
3.30	0.67	175.08
3.30	0.67	175.27
3.30	0.67	175.47
3.31	0.67	175.66
3.30	0.67	175.85
3.30	0.67	176.05
3.30	0.66	176.24
3.31	0.68	176.43
3.30	0.66	176.62
3.30	0.67	176.81
3.30	0.66	177.01
3.30	0.67	177.20
3.29	0.66	177.39
3.30	0.67	177.58
3.30	0.66	177.77
3.30	0.67	177.97
3.29	0.66	178.16
3.30	0.66	178.35
3.30	0.66	178.54
3.29	0.66	178.73
3.30	0.66	178.92
3.29	0.66	179.11
3.30	0.67	179.30
3.29	0.66	179.49
3.29	0.66	179.68
3.30	0.67	179.88
3.30	0.67	180.07
3.29	0.66	180.26
3.29	0.66	180.45
3.30	0.66	180.64
3.30	0.66	180.83
3.30	0.67	181.03
3.30	0.66	181.22
3.30	0.67	181.41
3.30	0.66	181.60
3.31	0.67	181.79
3.30	0.66	181.99
3.31	0.67	182.18
3.30	0.67	182.37
3.30	0.67	182.56
3.30	0.66	182.76
3.29	0.66	182.95
3.29	0.66	183.14
3.29	0.66	183.33
3.29	0.66	183.52
3.29	0.66	183.71
3.30	0.67	183.90
3.29	0.66	184.09
3.29	0.66	184.28
3.29	0.66	184.48
3.30	0.66	184.67
3.29	0.66	184.86
3.29	0.66	185.05
3.31	0.67	185.24
3.30	0.67	185.44
3.29	0.66	185.63
3.30	0.66	185.82
3.30	0.66	186.01
3.30	0.67	186.20
3.30	0.66	186.39
3.29	0.66	186.58
3.30	0.67	186.77
3.30	0.67	186.97
3.29	0.66	187.16
3.30	0.67	187.35
3.29	0.66	187.54
3.31	0.67	187.74
3.29	0.66	187.93
3.30	0.67	188.12
3.30	0.66	188.31
3.30	0.67	188.50
3.30	0.67	188.70
3.30	0.66	188.89
3.30	0.67	189.08
3.30	0.67	189.27
3.30	0.67	189.46
3.30	0.66	189.66
3.30	0.67	189.85
3.29	0.66	190.04
3.30	0.66	190.23
3.30	0.66	190.42
3.29	0.66	190.61
3.29	0.67	190.80
3.30	0.67	191.00
3.30	0.67	191.19
3.29	0.66	191.38
3.29	0.66	191.57
3.30	0.67	191.76
3.29	0.66	191.96
3.29	0.66	192.15
3.30	0.67	192.34
3.29	0.67	192.53
3.29	0.66	192.72
3.30	0.67	192.92
3.29	0.67	193.11
3.29	0.67	193.30
3.29	0.66	193.49
3.29	0.66	193.68
3.29	0.66	193.87
3.30	0.67	194.07
3.30	0.66	194.26
3.30	0.66	194.45
3.30	0.66	194.64
3.30	0.66	194.83
3.30	0.66	195.02
3.29	0.66	195.21
3.30	0.67	195.41
3.30	0.67	195.60
3.29	0.66	195.79
3.29	0.67	195.98
3.29	0.67	196.18
3.29	0.66	196.37
3.31	0.68	196.56
3.30	0.66	196.75
3.29	0.66	196.94
3.29	0.66	197.14
3.29	0.66	197.33
3.30	0.67	197.52
3.30	0.67	197.71
3.29	0.66	197.90
3.29	0.66	198.09
3.29	0.66	198.29
3.30	0.66	198.48
3.29	0.66	198.67
3.29	0.66	198.86
3.30	0.67	199.05
3.30	0.67	199.24
3.29	0.66	199.43
3.30	0.66	199.62
3.30	0.67	199.82
3.29	0.67	200.01
3.29	0.67	200.20
3.29	0.67	200.40
3.29	0.66	200.59
3.29	0.67	200.78
3.29	0.67	200.97
3.28	0.66	201.16
3.28	0.66	201.35
3.28	0.66	201.54
3.29	0.66	201.73
3.28	0.66	201.92
3.28	0.66	202.12
3.29	0.66	202.31
3.29	0.66	202.50
3.29	0.66	202.69
3.29	0.66	202.88
3.29	0.66	203.07
3.29	0.66	203.26
3.29	0.66	203.45
3.29	0.67	203.64
3.28	0.66	203.83
3.29	0.67	204.03
3.29	0.67	204.22
3.28	0.65	204.41
3.28	0.66	204.60
3.30	0.67	204.79
3.30	0.67	204.98
3.29	0.67	205.18
3.28	0.66	205.37
3.28	0.66	205.56
3.28	0.66	205.75
3.29	0.66	205.94
3.29	0.66	206.13
3.29	0.66	206.32
3.29	0.67	206.52
3.29	0.66	206.71
3.29	0.66	206.90
3.30	0.67	207.09
3.29	0.66	207.28
3.29	0.66	207.47
3.29	0.66	207.67
3.30	0.67	207.86
3.30	0.67	208.05
3.29	0.67	208.24
3.29	0.66	208.44
3.28	0.66	208.63
3.28	0.66	208.82
3.29	0.66	209.01
3.28	0.66	209.20
3.29	0.66	209.39
3.30	0.67	209.59
3.29	0.66	209.78
3.29	0.66	209.97
3.29	0.67	210.16
3.28	0.66	210.35
3.28	0.66	210.54
3.28	0.66	210.73
3.29	0.66	210.92
3.28	0.65	211.11
3.29	0.67	211.30
3.29	0.66	211.50
3.29	0.66	211.69
3.29	0.67	211.88
3.28	0.65	212.07
3.30	0.67	212.26
3.29	0.66	212.45
3.29	0.66	212.64
3.29	0.66	212.83
3.29	0.67	213.03
3.29	0.66	213.22
3.29	0.67	213.41
3.29	0.67	213.60
3.28	0.66	213.79
3.27	0.67	213.98
3.28	0.67	214.18
3.27	0.66	214.37
3.28	0.66	214.56
3.28	0.66	214.75
3.28	0.67	214.94
3.27	0.66	215.13
3.28	0.66	215.32
3.28	0.66	215.52
3.28	0.66	215.71
3.29	0.67	215.90
3.28	0.67	216.09
3.28	0.66	216.28
3.28	0.67	216.47
3.28	0.66	216.67
3.28	0.67	216.86
3.28	0.65	217.05
3.28	0.66	217.24
3.28	0.66	217.43
3.28	0.66	217.62
3.28	0.66	217.81
3.28	0.66	218.00
3.28	0.66	218.19
3.27	0.66	218.39
3.28	0.66	218.58
3.28	0.67	218.77
3.28	0.66	218.96
3.28	0.66	219.15
3.28	0.67	219.34
3.28	0.66	219.53
3.28	0.67	219.73
3.27	0.67	219.92
3.26	0.65	220.11
3.26	0.66	220.30
3.27	0.66	220.49
3.26	0.65	220.68
3.26	0.66	220.87
3.28	0.67	221.06
3.26	0.65	221.25
3.27	0.66	221.44
3.26	0.66	221.63
3.27	0.66	221.82
3.26	0.66	222.01
3.27	0.67	222.20
3.27	0.66	222.39
3.26	0.65	222.58
3.26	0.66	222.77
3.27	0.66	222.96
3.26	0.65	223.15
3.26	0.65	223.34
3.26	0.66	223.53
3.27	0.67	223.72
3.27	0.67	223.91
3.26	0.65	224.10
3.27	0.66	224.29
